Test Iteration,Matching,Decision
0,500,OK
1,451,OK
2,389,OK
3,499,OK
4,392,OK
5,451,OK
6,387,OK
7,390,OK
8,389,OK
9,499,OK
10,389,OK
11,391,OK
12,389,OK
13,392,OK
14,387,OK
15,500,OK
16,393,OK
17,450,OK
18,389,OK
19,392,OK
20,389,OK
21,392,OK
22,387,OK
23,393,OK
24,500,OK
25,257,Failed
26,500,OK
27,451,OK
28,389,OK
29,500,OK
30,393,OK
31,451,OK
32,389,OK
33,393,OK
34,389,OK
35,500,OK
36,393,OK
37,451,OK
38,389,OK
39,393,OK
40,389,OK
41,393,OK
42,389,OK
43,500,OK
44,393,OK
45,451,OK
46,389,OK
47,393,OK
48,389,OK
49,393,OK
50,389,OK
51,393,OK
52,389,OK
53,500,OK
54,500,OK
55,500,OK
56,451,OK
57,389,OK
58,500,OK
59,393,OK
60,451,OK
61,389,OK
62,393,OK
63,389,OK
64,500,OK
65,393,OK
66,451,OK
67,389,OK
68,393,OK
69,389,OK
70,393,OK
71,389,OK
72,500,OK
73,393,OK
74,451,OK
75,389,OK
76,393,OK
77,389,OK
78,393,OK
79,389,OK
80,393,OK
81,389,OK
82,461,OK
83,500,OK
84,500,OK
85,451,OK
86,389,OK
87,500,OK
88,393,OK
89,451,OK
90,389,OK
91,393,OK
92,389,OK
93,500,OK
94,393,OK
95,451,OK
96,389,OK
97,393,OK
98,389,OK
99,393,OK
100,389,OK
101,500,OK
102,393,OK
103,451,OK
104,389,OK
105,393,OK
106,389,OK
107,393,OK
108,389,OK
109,393,OK
110,389,OK
111,500,OK
112,500,OK
113,500,OK
114,451,OK
115,389,OK
116,389,OK
117,393,OK
118,389,OK
119,500,OK
120,393,OK
121,451,OK
122,389,OK
123,393,OK
124,389,OK
125,393,OK
126,389,OK
127,500,OK
128,393,OK
129,451,OK
130,389,OK
131,393,OK
132,389,OK
133,393,OK
134,389,OK
135,393,OK
136,389,OK
137,500,OK
138,500,OK
139,500,OK
140,451,OK
141,389,OK
142,500,OK
143,393,OK
144,451,OK
145,389,OK
146,393,OK
147,389,OK
148,500,OK
149,393,OK
150,451,OK
151,389,OK
152,393,OK
153,389,OK
154,393,OK
155,389,OK
156,500,OK
157,393,OK
158,451,OK
159,389,OK
160,393,OK
161,389,OK
162,393,OK
163,389,OK
164,393,OK
165,389,OK
166,500,OK
167,500,OK
168,500,OK
169,451,OK
170,389,OK
171,500,OK
172,393,OK
173,451,OK
174,389,OK
175,393,OK
176,389,OK
177,500,OK
178,393,OK
179,451,OK
180,389,OK
181,393,OK
182,389,OK
183,389,OK
184,451,OK
185,389,OK
186,393,OK
187,389,OK
188,393,OK
189,389,OK
190,389,OK
191,500,OK
192,500,OK
193,451,OK
194,389,OK
195,500,OK
196,393,OK
197,451,OK
198,389,OK
199,393,OK
200,389,OK
201,500,OK
202,393,OK
203,451,OK
204,389,OK
205,393,OK
206,389,OK
207,393,OK
208,389,OK
209,500,OK
210,393,OK
211,451,OK
212,389,OK
213,393,OK
214,389,OK
215,393,OK
216,389,OK
217,393,OK
218,389,OK
219,500,OK
220,500,OK
221,500,OK
222,451,OK
223,389,OK
224,500,OK
225,393,OK
226,451,OK
227,389,OK
228,393,OK
229,389,OK
230,500,OK
231,393,OK
232,451,OK
233,389,OK
234,393,OK
235,389,OK
236,393,OK
237,389,OK
238,500,OK
239,393,OK
240,451,OK
241,389,OK
242,393,OK
243,389,OK
244,393,OK
245,389,OK
246,393,OK
247,389,OK
248,500,OK
249,500,OK
250,500,OK
251,451,OK
252,389,OK
253,498,OK
254,392,OK
255,451,OK
256,500,OK
257,451,OK
258,389,OK
259,498,OK
260,392,OK
261,451,OK
262,387,OK
263,391,OK
264,389,OK
265,500,OK
266,392,OK
267,451,OK
268,389,OK
269,392,OK
270,389,OK
271,392,OK
272,387,OK
273,500,OK
274,393,OK
275,449,OK
276,389,OK
277,391,OK
278,389,OK
279,392,OK
280,387,OK
281,257,Failed
282,389,OK
283,500,OK
284,500,OK
285,500,OK
286,451,OK
287,389,OK
288,500,OK
289,393,OK
290,451,OK
291,389,OK
292,393,OK
293,389,OK
294,500,OK
295,393,OK
296,451,OK
297,389,OK
298,393,OK
299,389,OK
300,393,OK
301,389,OK
302,500,OK
303,393,OK
304,451,OK
305,389,OK
306,393,OK
307,389,OK
308,393,OK
309,389,OK
310,393,OK
311,389,OK
312,500,OK
313,500,OK
314,500,OK
315,451,OK
316,389,OK
317,500,OK
318,393,OK
319,451,OK
320,389,OK
321,393,OK
322,389,OK
323,451,OK
324,389,OK
325,389,OK
326,389,OK
327,393,OK
328,389,OK
329,461,OK
330,500,OK
331,500,OK
332,451,OK
333,389,OK
334,500,OK
335,393,OK
336,451,OK
337,389,OK
338,393,OK
339,389,OK
340,500,OK
341,393,OK
342,451,OK
343,389,OK
344,393,OK
345,389,OK
346,393,OK
347,389,OK
348,500,OK
349,393,OK
350,451,OK
351,389,OK
352,393,OK
353,389,OK
354,393,OK
355,389,OK
356,393,OK
357,389,OK
358,500,OK
359,500,OK
360,500,OK
361,451,OK
362,389,OK
363,500,OK
364,393,OK
365,451,OK
366,389,OK
367,393,OK
368,389,OK
369,500,OK
370,393,OK
371,451,OK
372,389,OK
373,393,OK
374,389,OK
375,393,OK
376,389,OK
377,500,OK
378,393,OK
379,451,OK
380,389,OK
381,393,OK
382,389,OK
383,393,OK
384,389,OK
385,393,OK
386,389,OK
387,500,OK
388,500,OK
389,500,OK
390,451,OK
391,389,OK
392,500,OK
393,393,OK
394,451,OK
395,389,OK
396,393,OK
397,389,OK
398,500,OK
399,393,OK
400,451,OK
401,389,OK
402,393,OK
403,389,OK
404,393,OK
405,389,OK
406,500,OK
407,393,OK
408,451,OK
409,389,OK
410,393,OK
411,389,OK
412,393,OK
413,389,OK
414,393,OK
415,389,OK
416,500,OK
417,500,OK
418,500,OK
419,451,OK
420,389,OK
421,500,OK
422,393,OK
423,451,OK
424,389,OK
425,393,OK
426,389,OK
427,500,OK
428,393,OK
429,451,OK
430,389,OK
431,393,OK
432,389,OK
433,393,OK
434,389,OK
435,500,OK
436,393,OK
437,451,OK
438,389,OK
439,393,OK
440,389,OK
441,393,OK
442,389,OK
443,393,OK
444,389,OK
445,500,OK
446,500,OK
447,500,OK
448,451,OK
449,389,OK
450,500,OK
451,393,OK
452,451,OK
453,389,OK
454,393,OK
455,389,OK
456,500,OK
457,393,OK
458,451,OK
459,389,OK
460,393,OK
461,389,OK
462,393,OK
463,389,OK
464,500,OK
465,393,OK
466,451,OK
467,389,OK
468,393,OK
469,389,OK
470,389,OK
471,389,OK
472,500,OK
473,500,OK
474,451,OK
475,389,OK
476,500,OK
477,393,OK
