Test Iteration,Matching,Percentage
0,800,1.0
1,798,0.9975
2,713,0.89125
3,800,1.0
4,800,1.0
5,800,1.0
6,798,0.9975
7,773,0.96625
8,800,1.0
9,797,0.99625
10,798,0.9975
11,800,1.0
12,733,0.91625
13,798,0.9975
14,798,0.9975
15,797,0.99625
16,797,0.99625
17,800,1.0
18,800,1.0
19,798,0.9975
20,798,0.9975
21,800,1.0
22,734,0.9175
23,757,0.94625
24,800,1.0
25,800,1.0
26,798,0.9975
27,713,0.89125
28,800,1.0
29,800,1.0
30,800,1.0
31,797,0.99625
32,773,0.96625
33,800,1.0
34,797,0.99625
35,798,0.9975
36,800,1.0
37,733,0.91625
38,797,0.99625
39,798,0.9975
40,798,0.9975
41,799,0.99875
42,800,1.0
43,800,1.0
44,798,0.9975
45,798,0.9975
46,800,1.0
47,733,0.91625
48,757,0.94625
49,800,1.0
50,800,1.0
51,798,0.9975
52,713,0.89125
53,800,1.0
54,800,1.0
55,800,1.0
56,798,0.9975
57,773,0.96625
58,800,1.0
59,799,0.99875
60,797,0.99625
61,800,1.0
62,733,0.91625
63,797,0.99625
64,798,0.9975
65,798,0.9975
66,798,0.9975
67,800,1.0
68,800,1.0
69,699,0.87375
70,797,0.99625
71,800,1.0
72,734,0.9175
73,757,0.94625
74,800,1.0
75,800,1.0
76,798,0.9975
77,713,0.89125
78,800,1.0
79,800,1.0
80,800,1.0
81,798,0.9975
82,773,0.96625
83,800,1.0
84,797,0.99625
85,799,0.99875
86,800,1.0
87,733,0.91625
88,798,0.9975
89,798,0.9975
90,798,0.9975
91,797,0.99625
92,800,1.0
93,800,1.0
94,699,0.87375
95,797,0.99625
96,800,1.0
97,733,0.91625
98,757,0.94625
99,800,1.0
100,800,1.0
101,798,0.9975
102,713,0.89125
103,800,1.0
104,800,1.0
105,800,1.0
106,798,0.9975
107,773,0.96625
108,800,1.0
109,798,0.9975
110,799,0.99875
111,800,1.0
112,734,0.9175
113,798,0.9975
114,798,0.9975
115,798,0.9975
116,798,0.9975
117,800,1.0
118,800,1.0
119,798,0.9975
120,798,0.9975
121,800,1.0
122,733,0.91625
123,757,0.94625
124,800,1.0
125,800,1.0
126,798,0.9975
127,713,0.89125
128,217,0.27125
129,225,0.28125
130,537,0.67125
131,225,0.28125
132,537,0.67125
133,225,0.28125
134,217,0.27125
135,225,0.28125
136,537,0.67125
137,496,0.62
138,223,0.27875
139,217,0.27125
140,217,0.27125
141,225,0.28125
142,537,0.67125
143,225,0.28125
144,130,0.1625
145,225,0.28125
146,537,0.67125
147,497,0.62125
148,521,0.65125
149,233,0.29125
150,217,0.27125
151,217,0.27125
152,217,0.27125
153,217,0.27125
154,225,0.28125
155,537,0.67125
156,225,0.28125
157,537,0.67125
158,225,0.28125
159,130,0.1625
160,225,0.28125
161,537,0.67125
162,498,0.6225
163,223,0.27875
164,217,0.27125
165,217,0.27125
166,225,0.28125
167,537,0.67125
168,225,0.28125
169,217,0.27125
170,225,0.28125
171,537,0.67125
172,497,0.62125
173,521,0.65125
174,233,0.29125
175,217,0.27125
176,217,0.27125
177,217,0.27125
178,217,0.27125
179,225,0.28125
180,537,0.67125
181,225,0.28125
182,537,0.67125
183,225,0.28125
184,217,0.27125
185,225,0.28125
186,537,0.67125
187,497,0.62125
188,224,0.28
189,217,0.27125
190,217,0.27125
191,225,0.28125
192,537,0.67125
193,225,0.28125
194,130,0.1625
195,225,0.28125
196,537,0.67125
197,497,0.62125
198,522,0.6525
199,233,0.29125
200,217,0.27125
201,217,0.27125
202,217,0.27125
203,217,0.27125
204,225,0.28125
205,537,0.67125
206,225,0.28125
207,537,0.67125
208,225,0.28125
209,130,0.1625
210,225,0.28125
211,537,0.67125
212,497,0.62125
213,224,0.28
214,217,0.27125
215,217,0.27125
216,225,0.28125
217,537,0.67125
218,225,0.28125
219,217,0.27125
220,225,0.28125
221,537,0.67125
222,497,0.62125
223,521,0.65125
224,233,0.29125
225,217,0.27125
226,217,0.27125
227,217,0.27125
228,217,0.27125
229,225,0.28125
230,537,0.67125
231,225,0.28125
232,537,0.67125
233,225,0.28125
234,217,0.27125
235,225,0.28125
236,537,0.67125
237,497,0.62125
238,225,0.28125
239,217,0.27125
240,217,0.27125
241,225,0.28125
242,537,0.67125
243,225,0.28125
244,217,0.27125
245,225,0.28125
246,537,0.67125
247,497,0.62125
248,521,0.65125
249,233,0.29125
250,217,0.27125
251,217,0.27125
252,217,0.27125
253,217,0.27125
254,225,0.28125
255,537,0.67125
256,800,1.0
257,800,1.0
258,798,0.9975
259,713,0.89125
260,800,1.0
261,800,1.0
262,800,1.0
263,798,0.9975
264,773,0.96625
265,800,1.0
266,799,0.99875
267,798,0.9975
268,800,1.0
269,732,0.915
270,798,0.9975
271,798,0.9975
272,796,0.995
273,798,0.9975
274,800,1.0
275,800,1.0
276,799,0.99875
277,799,0.99875
278,800,1.0
279,734,0.9175
280,757,0.94625
281,800,1.0
282,800,1.0
283,798,0.9975
284,713,0.89125
285,800,1.0
286,800,1.0
287,800,1.0
288,797,0.99625
289,773,0.96625
290,800,1.0
291,797,0.99625
292,796,0.995
293,800,1.0
