Test Iteration,Matching,Percentage
0,400,1.0
1,400,1.0
2,381,0.9525
3,400,1.0
4,400,1.0
5,342,0.855
6,400,1.0
7,400,1.0
8,400,1.0
9,400,1.0
10,381,0.9525
11,400,1.0
12,400,1.0
13,400,1.0
14,338,0.845
15,400,1.0
16,338,0.845
17,400,1.0
18,400,1.0
19,400,1.0
20,381,0.9525
21,400,1.0
22,400,1.0
23,400,1.0
24,381,0.9525
25,400,1.0
26,400,1.0
27,400,1.0
28,400,1.0
29,338,0.845
30,400,1.0
31,400,1.0
32,400,1.0
33,400,1.0
34,400,1.0
35,400,1.0
36,400,1.0
37,400,1.0
38,343,0.8575
39,400,1.0
40,400,1.0
41,400,1.0
42,381,0.9525
43,400,1.0
44,400,1.0
45,400,1.0
46,400,1.0
47,381,0.9525
48,400,1.0
49,400,1.0
50,339,0.8475
51,400,1.0
52,400,1.0
53,400,1.0
54,400,1.0
55,381,0.9525
56,400,1.0
57,400,1.0
58,400,1.0
59,381,0.9525
60,400,1.0
61,400,1.0
62,400,1.0
63,400,1.0
64,381,0.9525
65,400,1.0
66,400,1.0
67,400,1.0
68,400,1.0
69,400,1.0
70,400,1.0
71,400,1.0
72,381,0.9525
73,400,1.0
74,400,1.0
75,400,1.0
76,343,0.8575
77,400,1.0
78,400,1.0
79,400,1.0
80,400,1.0
81,381,0.9525
82,400,1.0
83,400,1.0
84,305,0.7625
85,369,0.9225
86,305,0.7625
87,225,0.5625
88,0,0.0
89,0,0.0
90,301,0.7525
91,0,0.0
92,0,0.0
93,301,0.7525
94,369,0.9225
95,369,0.9225
96,0,0.0
97,0,0.0
98,301,0.7525
99,369,0.9225
100,369,0.9225
101,0,0.0
102,305,0.7625
103,0,0.0
104,305,0.7625
105,225,0.5625
106,0,0.0
107,0,0.0
108,301,0.7525
109,369,0.9225
110,0,0.0
111,0,0.0
112,301,0.7525
113,369,0.9225
114,369,0.9225
115,0,0.0
116,0,0.0
117,301,0.7525
118,369,0.9225
119,305,0.7625
120,0,0.0
121,305,0.7625
122,225,0.5625
123,0,0.0
124,0,0.0
125,301,0.7525
126,369,0.9225
127,0,0.0
128,0,0.0
129,301,0.7525
130,369,0.9225
131,369,0.9225
132,0,0.0
133,0,0.0
134,297,0.7425
135,369,0.9225
136,369,0.9225
137,0,0.0
138,305,0.7625
139,0,0.0
140,305,0.7625
141,225,0.5625
142,0,0.0
143,0,0.0
144,301,0.7525
145,369,0.9225
146,0,0.0
147,0,0.0
148,301,0.7525
149,369,0.9225
150,369,0.9225
151,0,0.0
152,0,0.0
153,301,0.7525
154,369,0.9225
155,369,0.9225
156,305,0.7625
157,305,0.7625
158,225,0.5625
159,0,0.0
160,0,0.0
161,301,0.7525
162,369,0.9225
163,0,0.0
164,0,0.0
165,301,0.7525
166,369,0.9225
167,369,0.9225
168,0,0.0
169,0,0.0
170,301,0.7525
171,369,0.9225
172,369,0.9225
