Test Iteration,Matching,Percentage
0,400,1.0
1,400,1.0
2,389,0.9725
3,400,1.0
4,393,0.9825
5,400,1.0
6,389,0.9725
7,393,0.9825
8,389,0.9725
9,400,1.0
10,393,0.9825
11,400,1.0
12,389,0.9725
13,393,0.9825
14,389,0.9725
15,393,0.9825
16,389,0.9725
17,400,1.0
18,393,0.9825
19,400,1.0
20,389,0.9725
21,393,0.9825
22,389,0.9725
23,393,0.9825
24,389,0.9725
25,393,0.9825
26,389,0.9725
27,400,1.0
28,400,1.0
29,400,1.0
30,400,1.0
31,389,0.9725
32,400,1.0
33,393,0.9825
34,400,1.0
35,389,0.9725
36,393,0.9825
37,389,0.9725
38,400,1.0
39,393,0.9825
40,400,1.0
41,389,0.9725
42,393,0.9825
43,389,0.9725
44,393,0.9825
45,389,0.9725
46,400,1.0
47,393,0.9825
48,400,1.0
49,389,0.9725
50,393,0.9825
51,389,0.9725
52,393,0.9825
53,389,0.9725
54,393,0.9825
55,389,0.9725
56,400,1.0
57,400,1.0
58,400,1.0
59,400,1.0
60,389,0.9725
61,400,1.0
62,393,0.9825
63,400,1.0
64,389,0.9725
65,393,0.9825
66,389,0.9725
67,400,1.0
68,393,0.9825
69,400,1.0
70,389,0.9725
71,393,0.9825
72,389,0.9725
73,393,0.9825
74,389,0.9725
75,400,1.0
76,393,0.9825
77,400,1.0
78,389,0.9725
79,393,0.9825
80,389,0.9725
81,393,0.9825
82,389,0.9725
83,393,0.9825
84,389,0.9725
85,400,1.0
86,400,1.0
87,400,1.0
88,400,1.0
89,389,0.9725
90,400,1.0
91,393,0.9825
92,400,1.0
93,389,0.9725
94,393,0.9825
95,389,0.9725
96,400,1.0
97,393,0.9825
98,400,1.0
99,389,0.9725
100,393,0.9825
101,389,0.9725
102,393,0.9825
103,389,0.9725
104,400,1.0
105,393,0.9825
106,400,1.0
107,389,0.9725
108,393,0.9825
109,389,0.9725
110,393,0.9825
111,389,0.9725
112,393,0.9825
113,389,0.9725
114,400,1.0
115,400,1.0
116,400,1.0
117,400,1.0
118,389,0.9725
119,400,1.0
120,393,0.9825
121,400,1.0
122,389,0.9725
123,393,0.9825
124,389,0.9725
125,400,1.0
126,393,0.9825
127,400,1.0
128,389,0.9725
129,257,0.6425
130,274,0.685
131,258,0.645
132,273,0.6825
133,258,0.645
134,258,0.645
135,254,0.635
136,273,0.6825
137,257,0.6425
138,273,0.6825
139,258,0.645
140,273,0.6825
141,257,0.6425
142,254,0.635
143,278,0.695
144,273,0.6825
145,254,0.635
146,265,0.6625
147,266,0.665
148,258,0.645
149,258,0.645
150,265,0.6625
151,266,0.665
152,257,0.6425
153,254,0.635
154,270,0.675
155,258,0.645
156,255,0.6375
157,266,0.665
158,258,0.645
159,274,0.685
160,258,0.645
161,273,0.6825
162,257,0.6425
163,258,0.645
164,265,0.6625
165,265,0.6625
166,257,0.6425
167,254,0.635
168,258,0.645
