0,500,OK
1,500,OK
2,500,OK
3,435,OK
4,429,OK
5,500,OK
6,431,OK
7,500,OK
8,500,OK
9,500,OK
10,500,OK
11,428,OK
12,500,OK
13,500,OK
14,500,OK
15,500,OK
16,435,OK
17,437,OK
18,435,OK
19,435,OK
20,434,OK
21,435,OK
22,435,OK
23,437,OK
24,437,OK
25,0,Failed
26,500,OK
27,436,OK
28,436,OK
29,436,OK
30,500,OK
31,500,OK
32,436,OK
33,500,OK
34,500,OK
35,500,OK
36,436,OK
37,500,OK
38,436,OK
39,436,OK
40,436,OK
41,500,OK
42,500,OK
43,500,OK
44,500,OK
45,436,OK
46,436,OK
47,500,OK
48,500,OK
49,500,OK
50,436,OK
51,500,OK
52,436,OK
53,500,OK
54,436,OK
55,436,OK
56,436,OK
57,436,OK
58,436,OK
59,500,OK
60,500,OK
61,500,OK
62,500,OK
63,436,OK
64,436,OK
65,436,OK
66,500,OK
67,500,OK
68,436,OK
69,436,OK
70,500,OK
71,500,OK
72,436,OK
73,500,OK
74,436,OK
75,436,OK
76,436,OK
77,500,OK
78,500,OK
79,500,OK
80,500,OK
81,436,OK
82,436,OK
83,436,OK
84,500,OK
85,500,OK
86,436,OK
87,500,OK
88,436,OK
89,500,OK
90,436,OK
91,436,OK
92,436,OK
93,436,OK
94,436,OK
95,500,OK
96,500,OK
97,500,OK
98,500,OK
99,436,OK
100,436,OK
101,436,OK
102,500,OK
103,500,OK
104,436,OK
105,500,OK
106,500,OK
107,500,OK
108,436,OK
109,500,OK
110,436,OK
111,436,OK
112,436,OK
113,500,OK
114,500,OK
115,500,OK
116,500,OK
117,436,OK
118,436,OK
119,436,OK
120,500,OK
121,500,OK
122,436,OK
123,500,OK
124,436,OK
125,500,OK
126,436,OK
127,500,OK
128,436,OK
129,436,OK
130,436,OK
131,500,OK
132,500,OK
133,500,OK
134,500,OK
135,436,OK
136,436,OK
137,436,OK
138,500,OK
139,500,OK
140,436,OK
141,500,OK
142,500,OK
143,500,OK
144,436,OK
145,500,OK
146,436,OK
147,436,OK
148,436,OK
149,500,OK
150,500,OK
151,500,OK
152,500,OK
153,500,OK
154,436,OK
155,436,OK
156,500,OK
157,500,OK
158,436,OK
159,500,OK
160,436,OK
161,277,Failed
162,500,OK
163,500,OK
164,500,OK
165,436,OK
166,430,OK
167,500,OK
168,494,OK
169,500,OK
170,500,OK
171,500,OK
172,500,OK
173,429,OK
174,500,OK
175,500,OK
176,500,OK
177,500,OK
178,500,OK
179,500,OK
180,436,OK
181,500,OK
182,436,OK
183,436,OK
184,436,OK
185,500,OK
186,500,OK
187,500,OK
188,500,OK
189,500,OK
190,436,OK
191,436,OK
192,500,OK
193,500,OK
194,436,OK
195,436,OK
196,436,OK
197,500,OK
198,436,OK
199,436,OK
200,436,OK
201,436,OK
202,436,OK
203,500,OK
204,500,OK
205,500,OK
206,500,OK
207,436,OK
208,436,OK
209,436,OK
210,500,OK
211,500,OK
212,436,OK
213,436,OK
214,436,OK
215,500,OK
216,436,OK
217,436,OK
218,436,OK
219,436,OK
220,436,OK
221,500,OK
222,500,OK
223,500,OK
224,500,OK
225,436,OK
226,436,OK
227,500,OK
228,500,OK
229,500,OK
230,436,OK
231,500,OK
232,436,OK
233,500,OK
234,436,OK
235,436,OK
236,436,OK
237,436,OK
238,436,OK
239,500,OK
240,500,OK
241,500,OK
242,500,OK
243,436,OK
244,436,OK
245,436,OK
246,500,OK
247,500,OK
248,436,OK
249,436,OK
250,500,OK
251,500,OK
252,436,OK
253,436,OK
254,436,OK
255,436,OK
256,500,OK
257,500,OK
258,500,OK
259,435,OK
260,429,OK
261,500,OK
262,431,OK
263,500,OK
264,500,OK
265,500,OK
266,500,OK
267,428,OK
268,500,OK
269,500,OK
270,500,OK
271,500,OK
272,435,OK
273,437,OK
274,435,OK
275,437,OK
276,434,OK
277,435,OK
278,435,OK
279,437,OK
280,437,OK
281,0,Failed
282,500,OK
283,436,OK
284,436,OK
285,436,OK
286,500,OK
287,500,OK
288,436,OK
289,500,OK
290,436,OK
291,500,OK
292,436,OK
293,500,OK
294,436,OK
295,436,OK
296,436,OK
297,500,OK
298,500,OK
299,500,OK
300,500,OK
301,436,OK
302,436,OK
303,500,OK
304,500,OK
305,500,OK
306,436,OK
307,500,OK
308,436,OK
309,500,OK
310,436,OK
311,500,OK
312,435,OK
313,436,OK
314,500,OK
315,500,OK
316,500,OK
317,500,OK
318,500,OK
319,436,OK
320,436,OK
321,436,OK
322,500,OK
323,500,OK
324,436,OK
325,436,OK
326,500,OK
327,500,OK
328,436,OK
329,500,OK
330,436,OK
331,436,OK
332,436,OK
333,500,OK
334,500,OK
335,500,OK
336,500,OK
337,436,OK
338,436,OK
339,436,OK
340,500,OK
341,500,OK
342,436,OK
343,500,OK
344,436,OK
345,500,OK
346,436,OK
347,436,OK
348,436,OK
349,436,OK
350,436,OK
351,500,OK
352,500,OK
353,500,OK
354,500,OK
355,436,OK
356,436,OK
357,436,OK
358,500,OK
359,500,OK
360,436,OK
361,436,OK
362,436,OK
363,500,OK
364,436,OK
365,500,OK
366,436,OK
367,436,OK
368,436,OK
369,500,OK
370,500,OK
371,500,OK
372,500,OK
373,436,OK
374,436,OK
375,436,OK
376,500,OK
377,500,OK
378,436,OK
379,500,OK
380,436,OK
381,500,OK
382,436,OK
383,436,OK
384,436,OK
385,436,OK
386,436,OK
387,500,OK
388,500,OK
389,500,OK
390,500,OK
391,436,OK
392,436,OK
393,436,OK
394,500,OK
395,500,OK
396,436,OK
397,436,OK
398,500,OK
399,500,OK
400,436,OK
401,500,OK
402,436,OK
403,436,OK
404,436,OK
405,500,OK
406,500,OK
407,500,OK
408,500,OK
409,500,OK
410,436,OK
411,436,OK
412,500,OK
413,500,OK
414,436,OK
415,436,OK
416,436,OK
417,277,Failed
418,500,OK
419,500,OK
420,500,OK
421,436,OK
422,430,OK
423,500,OK
424,494,OK
425,500,OK
426,500,OK
427,500,OK
428,500,OK
429,429,OK
430,500,OK
431,500,OK
432,500,OK
433,500,OK
434,500,OK
435,500,OK
436,436,OK
437,500,OK
438,436,OK
439,436,OK
440,436,OK
441,500,OK
442,500,OK
443,500,OK
444,500,OK
445,500,OK
446,436,OK
447,436,OK
448,500,OK
449,500,OK
450,436,OK
451,500,OK
452,436,OK
453,500,OK
454,436,OK
455,436,OK
456,436,OK
457,436,OK
458,436,OK
459,500,OK
460,500,OK
461,500,OK
462,500,OK
463,436,OK
464,436,OK
465,436,OK
466,500,OK
467,500,OK
468,436,OK
469,500,OK
470,436,OK
471,500,OK
472,436,OK
473,436,OK
474,436,OK
475,436,OK
476,436,OK
477,500,OK
478,500,OK
479,500,OK
480,500,OK
481,436,OK
482,436,OK
483,500,OK
484,500,OK
485,500,OK
486,436,OK
487,500,OK
488,436,OK
489,500,OK
490,436,OK
491,436,OK
492,436,OK
493,436,OK
494,436,OK
495,500,OK
496,500,OK
497,500,OK
498,500,OK
499,436,OK
500,435,OK
501,436,OK
502,500,OK
503,500,OK
504,436,OK
505,500,OK
506,436,OK
507,500,OK
508,436,OK
509,500,OK
510,436,OK
511,436,OK
512,500,OK
513,500,OK
514,500,OK
515,435,OK
516,429,OK
517,500,OK
518,431,OK
519,500,OK
520,500,OK
521,500,OK
522,500,OK
523,428,OK
524,500,OK
525,500,OK
526,500,OK
527,500,OK
528,435,OK
529,437,OK
530,435,OK
531,435,OK
