Test Iteration,Matching,Percentage
398,137,0.685
399,200,1.0
400,137,0.685
401,177,0.885
402,137,0.685
403,200,1.0
404,149,0.745
405,200,1.0
406,137,0.685
407,177,0.885
408,137,0.685
409,137,0.685
410,149,0.745
411,134,0.67
412,177,0.885
413,177,0.885
414,149,0.745
415,134,0.67
416,137,0.685
417,200,1.0
418,134,0.67
419,200,1.0
420,134,0.67
421,177,0.885
422,134,0.67
423,200,1.0
424,149,0.745
425,200,1.0
426,134,0.67
427,177,0.885
428,134,0.67
429,137,0.685
430,149,0.745
431,137,0.685
432,177,0.885
433,177,0.885
434,149,0.745
435,137,0.685
436,137,0.685
437,200,1.0
438,134,0.67
439,200,1.0
440,137,0.685
441,177,0.885
442,134,0.67
443,200,1.0
444,149,0.745
445,200,1.0
446,137,0.685
447,177,0.885
448,137,0.685
449,137,0.685
450,149,0.745
451,134,0.67
452,177,0.885
453,177,0.885
454,149,0.745
455,137,0.685
456,137,0.685
457,200,1.0
458,134,0.67
459,200,1.0
460,137,0.685
461,177,0.885
462,134,0.67
463,200,1.0
464,149,0.745
465,200,1.0
466,137,0.685
467,177,0.885
468,137,0.685
469,137,0.685
470,149,0.745
471,134,0.67
472,177,0.885
473,177,0.885
474,149,0.745
475,137,0.685
476,134,0.67
477,200,1.0
478,137,0.685
479,200,1.0
480,134,0.67
481,177,0.885
482,137,0.685
483,200,1.0
484,149,0.745
485,200,1.0
486,134,0.67
487,177,0.885
488,134,0.67
489,137,0.685
490,149,0.745
491,134,0.67
492,177,0.885
493,177,0.885
494,149,0.745
495,137,0.685
496,134,0.67
497,200,1.0
498,137,0.685
499,200,1.0
500,137,0.685
501,177,0.885
502,134,0.67
503,200,1.0
504,149,0.745
505,200,1.0
506,134,0.67
507,177,0.885
508,134,0.67
509,134,0.67
510,149,0.745
511,137,0.685
512,200,1.0
513,200,1.0
514,200,1.0
515,200,1.0
516,200,1.0
517,200,1.0
518,200,1.0
519,200,1.0
520,149,0.745
521,200,1.0
522,200,1.0
523,200,1.0
524,200,1.0
525,200,1.0
526,149,0.745
527,200,1.0
528,200,1.0
529,200,1.0
530,149,0.745
531,200,1.0
532,200,1.0
533,200,1.0
534,200,1.0
535,200,1.0
536,200,1.0
537,200,1.0
538,200,1.0
539,200,1.0
540,149,0.745
541,200,1.0
542,200,1.0
543,200,1.0
544,200,1.0
545,200,1.0
546,149,0.745
547,200,1.0
548,200,1.0
549,200,1.0
550,149,0.745
551,200,1.0
552,200,1.0
553,200,1.0
554,200,1.0
555,200,1.0
556,200,1.0
557,200,1.0
558,200,1.0
559,200,1.0
560,149,0.745
561,200,1.0
562,200,1.0
563,200,1.0
564,200,1.0
565,200,1.0
566,149,0.745
567,200,1.0
568,200,1.0
569,200,1.0
570,149,0.745
571,200,1.0
572,200,1.0
573,200,1.0
574,200,1.0
575,200,1.0
576,200,1.0
577,200,1.0
578,200,1.0
579,200,1.0
580,149,0.745
581,200,1.0
582,200,1.0
583,200,1.0
584,200,1.0
585,200,1.0
586,149,0.745
587,200,1.0
588,200,1.0
589,200,1.0
590,149,0.745
591,200,1.0
592,200,1.0
593,200,1.0
594,200,1.0
595,200,1.0
596,200,1.0
597,200,1.0
598,200,1.0
599,200,1.0
600,149,0.745
601,200,1.0
602,200,1.0
603,200,1.0
604,200,1.0
605,200,1.0
606,149,0.745
607,200,1.0
608,200,1.0
609,200,1.0
610,149,0.745
611,200,1.0
612,200,1.0
613,200,1.0
614,200,1.0
615,200,1.0
616,200,1.0
617,200,1.0
618,200,1.0
619,200,1.0
620,149,0.745
621,200,1.0
622,200,1.0
623,200,1.0
624,200,1.0
625,200,1.0
626,149,0.745
627,200,1.0
628,200,1.0
629,200,1.0
630,149,0.745
631,200,1.0
632,200,1.0
633,200,1.0
634,200,1.0
635,200,1.0
636,200,1.0
637,200,1.0
638,200,1.0
639,200,1.0
640,149,0.745
641,200,1.0
642,137,0.685
643,177,0.885
644,137,0.685
645,137,0.685
646,149,0.745
647,134,0.67
648,177,0.885
649,177,0.885
650,149,0.745
651,137,0.685
652,137,0.685
653,200,1.0
654,137,0.685
655,200,1.0
656,134,0.67
657,177,0.885
658,137,0.685
659,200,1.0
660,149,0.745
661,200,1.0
662,137,0.685
663,177,0.885
664,137,0.685
665,137,0.685
666,149,0.745
667,137,0.685
668,177,0.885
669,177,0.885
670,149,0.745
671,137,0.685
672,134,0.67
673,200,1.0
674,134,0.67
675,200,1.0
676,137,0.685
677,177,0.885
678,137,0.685
679,200,1.0
680,149,0.745
681,200,1.0
682,137,0.685
683,177,0.885
684,134,0.67
685,137,0.685
686,149,0.745
687,134,0.67
688,177,0.885
689,177,0.885
690,149,0.745
691,137,0.685
692,137,0.685
693,200,1.0
694,137,0.685
695,200,1.0
696,134,0.67
697,177,0.885
698,134,0.67
699,200,1.0
700,149,0.745
701,200,1.0
702,137,0.685
703,177,0.885
704,137,0.685
705,137,0.685
706,149,0.745
707,134,0.67
708,177,0.885
709,177,0.885
710,149,0.745
711,137,0.685
712,137,0.685
713,200,1.0
714,134,0.67
715,200,1.0
716,134,0.67
717,177,0.885
718,134,0.67
719,200,1.0
720,149,0.745
721,200,1.0
722,137,0.685
723,177,0.885
724,137,0.685
725,137,0.685
726,149,0.745
727,134,0.67
728,177,0.885
729,177,0.885
730,149,0.745
731,137,0.685
732,134,0.67
733,200,1.0
734,134,0.67
735,200,1.0
736,134,0.67
737,177,0.885
738,137,0.685
739,200,1.0
740,149,0.745
741,200,1.0
742,134,0.67
743,177,0.885
744,134,0.67
745,137,0.685
746,149,0.745
747,134,0.67
748,177,0.885
749,177,0.885
750,149,0.745
751,137,0.685
752,137,0.685
753,200,1.0
754,137,0.685
755,200,1.0
756,137,0.685
757,177,0.885
758,134,0.67
759,200,1.0
760,149,0.745
761,200,1.0
762,134,0.67
763,177,0.885
764,134,0.67
765,134,0.67
766,149,0.745
767,137,0.685
768,200,1.0
769,200,1.0
770,200,1.0
771,200,1.0
772,200,1.0
773,200,1.0
774,200,1.0
775,200,1.0
776,149,0.745
777,200,1.0
778,200,1.0
779,200,1.0
780,200,1.0
781,200,1.0
782,149,0.745
783,200,1.0
784,200,1.0
785,200,1.0
786,149,0.745
787,200,1.0
788,200,1.0
789,200,1.0
790,200,1.0
791,200,1.0
792,200,1.0
793,200,1.0
794,200,1.0
795,200,1.0
796,149,0.745
797,200,1.0
798,200,1.0
799,200,1.0
800,200,1.0
801,200,1.0
802,149,0.745
803,200,1.0
804,200,1.0
805,200,1.0
806,149,0.745
807,200,1.0
808,200,1.0
809,200,1.0
810,200,1.0
811,200,1.0
812,200,1.0
813,200,1.0
814,200,1.0
815,200,1.0
816,149,0.745
817,200,1.0
818,200,1.0
819,200,1.0
820,200,1.0
821,200,1.0
822,149,0.745
823,200,1.0
824,200,1.0
825,200,1.0
826,149,0.745
827,200,1.0
828,200,1.0
829,200,1.0
830,200,1.0
831,200,1.0
832,200,1.0
833,200,1.0
834,200,1.0
835,200,1.0
836,149,0.745
837,200,1.0
838,200,1.0
839,200,1.0
840,200,1.0
841,200,1.0
842,149,0.745
843,200,1.0
844,200,1.0
845,200,1.0
846,149,0.745
847,200,1.0
848,200,1.0
849,200,1.0
850,200,1.0
851,200,1.0
852,200,1.0
853,200,1.0
854,200,1.0
855,200,1.0
856,149,0.745
857,200,1.0
858,200,1.0
859,200,1.0
860,200,1.0
861,200,1.0
862,149,0.745
863,200,1.0
864,200,1.0
865,200,1.0
866,149,0.745
867,200,1.0
868,200,1.0
869,200,1.0
870,200,1.0
871,200,1.0
872,200,1.0
873,200,1.0
874,200,1.0
875,200,1.0
876,149,0.745
877,200,1.0
878,200,1.0
879,200,1.0
880,200,1.0
881,200,1.0
882,149,0.745
883,200,1.0
884,200,1.0
885,200,1.0
886,149,0.745
887,200,1.0
888,200,1.0
889,200,1.0
890,200,1.0
891,200,1.0
892,200,1.0
893,200,1.0
894,200,1.0
895,200,1.0
896,149,0.745
897,200,1.0
898,137,0.685
899,177,0.885
900,137,0.685
901,137,0.685
902,149,0.745
903,134,0.67
904,177,0.885
905,177,0.885
906,149,0.745
907,137,0.685
908,137,0.685
909,200,1.0
910,137,0.685
911,200,1.0
912,134,0.67
913,177,0.885
914,137,0.685
915,200,1.0
916,149,0.745
917,200,1.0
918,137,0.685
919,177,0.885
920,137,0.685
921,137,0.685
922,149,0.745
923,134,0.67
924,174,0.87
925,177,0.885
926,149,0.745
927,134,0.67
928,137,0.685
929,200,1.0
930,134,0.67
931,200,1.0
932,134,0.67
933,177,0.885
934,134,0.67
935,200,1.0
936,149,0.745
937,200,1.0
938,134,0.67
939,177,0.885
940,134,0.67
941,137,0.685
942,149,0.745
943,134,0.67
944,177,0.885
945,177,0.885
946,149,0.745
947,137,0.685
948,137,0.685
949,200,1.0
950,137,0.685
951,200,1.0
952,134,0.67
953,177,0.885
954,134,0.67
955,200,1.0
956,149,0.745
957,200,1.0
958,137,0.685
959,177,0.885
960,134,0.67
961,137,0.685
962,149,0.745
963,137,0.685
964,177,0.885
965,177,0.885
966,149,0.745
967,137,0.685
968,137,0.685
969,200,1.0
970,137,0.685
971,200,1.0
972,137,0.685
973,177,0.885
974,134,0.67
975,200,1.0
976,149,0.745
977,200,1.0
978,137,0.685
979,174,0.87
980,137,0.685
981,137,0.685
982,149,0.745
983,137,0.685
984,177,0.885
985,177,0.885
986,149,0.745
987,137,0.685
988,134,0.67
989,200,1.0
990,134,0.67
991,200,1.0
992,137,0.685
993,177,0.885
994,134,0.67
995,200,1.0
996,149,0.745
997,200,1.0
998,134,0.67
999,177,0.885
1000,134,0.67
1001,137,0.685
1002,149,0.745
1003,137,0.685
1004,177,0.885
1005,174,0.87
1006,149,0.745
1007,137,0.685
1008,134,0.67
1009,200,1.0
1010,137,0.685
1011,200,1.0
1012,137,0.685
1013,177,0.885
1014,134,0.67
1015,200,1.0
1016,149,0.745
1017,200,1.0
1018,137,0.685
1019,177,0.885
1020,134,0.67
1021,134,0.67
1022,149,0.745
1023,137,0.685
